densidade,batch_id,id,timestamp,timedelta
70879640,2988,2,2021-06-10T04:09:09,14949
70765008,2997,2,2021-06-10T04:15:37,15337
70879640,3006,2,2021-06-10T04:22:04,15724
70879640,3015,2,2021-06-10T04:28:35,16115
70879640,3024,2,2021-06-10T04:35:05,16505
70994480,3033,2,2021-06-10T04:41:36,16896
70879640,3042,2,2021-06-10T04:48:06,17286
70994480,3051,2,2021-06-10T04:54:34,17674
70879640,3060,2,2021-06-10T05:01:04,18064
70879640,3069,2,2021-06-10T05:07:33,18453
70994480,3078,2,2021-06-10T05:14:02,18842
70994480,3087,2,2021-06-10T05:20:30,19230
70994480,3096,2,2021-06-10T05:26:58,19618
70994480,3105,2,2021-06-10T05:33:25,20005
70994480,3114,2,2021-06-10T05:39:55,20395
71224792,3123,2,2021-06-10T05:46:26,20786
71109536,3132,2,2021-06-10T05:52:54,21174
70994480,3141,2,2021-06-10T05:59:23,21563
71109536,3150,2,2021-06-10T06:05:52,21952
71109536,3159,2,2021-06-10T06:12:22,22342
71109536,3168,2,2021-06-10T06:18:50,22730
71340272,3177,2,2021-06-10T06:25:17,23117
71224792,3186,2,2021-06-10T06:31:44,23504
71224792,3195,2,2021-06-10T06:38:12,23892
71340272,3204,2,2021-06-10T06:44:42,24282
71340272,3213,2,2021-06-10T06:51:11,24671
71340272,3222,2,2021-06-10T06:57:40,25060
71571856,3231,2,2021-06-10T07:04:09,25449
71340272,3240,2,2021-06-10T07:10:37,25837
71340272,3249,2,2021-06-10T07:17:06,26226
71455952,3258,2,2021-06-10T07:23:36,26616
71455952,3267,2,2021-06-10T07:30:05,27005
71687968,3276,2,2021-06-10T07:36:33,27393
71571856,3285,2,2021-06-10T07:43:01,27781
71687968,3294,2,2021-06-10T07:49:28,28168
71687968,3303,2,2021-06-10T07:55:55,28555
71571856,3312,2,2021-06-10T08:02:22,28942
71687968,3321,2,2021-06-10T08:08:51,29331
71920824,3330,2,2021-06-10T08:15:20,29720
71804288,3339,2,2021-06-10T08:21:49,30109
71804288,3348,2,2021-06-10T08:28:18,30498
71920824,3357,2,2021-06-10T08:34:47,30887
71804288,3366,2,2021-06-10T08:41:17,31277
71804288,3375,2,2021-06-10T08:47:46,31666
72154544,3384,2,2021-06-10T08:54:15,32055
72037576,3393,2,2021-06-10T09:00:43,32443
71920824,3402,2,2021-06-10T09:07:11,32831
72037576,3411,2,2021-06-10T09:13:39,33219
72037576,3420,2,2021-06-10T09:20:08,33608
72037576,3429,2,2021-06-10T09:26:37,33997
72037576,3438,2,2021-06-10T09:33:07,34387
72154544,3447,2,2021-06-10T09:39:39,34779
72271728,3456,2,2021-06-10T09:46:07,35167
72154544,3465,2,2021-06-10T09:52:37,35557
72271728,3474,2,2021-06-10T09:59:06,35946
72154544,3483,2,2021-06-10T10:05:35,36335
72389120,3492,2,2021-06-10T10:12:06,36726
72271728,3501,2,2021-06-10T10:18:36,37116
72389120,3510,2,2021-06-10T10:25:04,37504
72271728,3519,2,2021-06-10T10:31:35,37895
72271728,3528,2,2021-06-10T10:38:03,38283
72389120,3537,2,2021-06-10T10:44:33,38673
72389120,3546,2,2021-06-10T10:51:03,39063
72506736,3555,2,2021-06-10T10:57:33,39453
72506736,3564,2,2021-06-10T11:04:01,39841
72624568,3573,2,2021-06-10T11:10:29,40229
72506736,3582,2,2021-06-10T11:16:57,40617
72624568,3591,2,2021-06-10T11:23:26,41006
72624568,3600,2,2021-06-10T11:29:58,41398
72506736,3609,2,2021-06-10T11:36:28,41788
72742608,3618,2,2021-06-10T11:42:58,42178
72742608,3627,2,2021-06-10T11:49:27,42567
72742608,3636,2,2021-06-10T11:55:56,42956
72624568,3645,2,2021-06-10T12:02:25,43345
72624568,3654,2,2021-06-10T12:08:54,43734
72624568,3663,2,2021-06-10T12:15:22,44122
72742608,3672,2,2021-06-10T12:21:49,44509
72742608,3681,2,2021-06-10T12:28:18,44898
72979352,3690,2,2021-06-10T12:34:45,45285
72742608,3699,2,2021-06-10T12:41:17,45677
72979352,3708,2,2021-06-10T12:47:46,46066
72742608,3717,2,2021-06-10T12:54:15,46455
72979352,3726,2,2021-06-10T13:00:44,46844
73098048,3735,2,2021-06-10T13:07:14,47234
72860872,3744,2,2021-06-10T13:13:43,47623
72979352,3753,2,2021-06-10T13:20:12,48012
73098048,3762,2,2021-06-10T13:26:40,48400
72979352,3771,2,2021-06-10T13:33:08,48788
73098048,3780,2,2021-06-10T13:39:36,49176
73098048,3789,2,2021-06-10T13:46:04,49564
73216960,3798,2,2021-06-10T13:52:33,49953
73216960,3807,2,2021-06-10T13:59:02,50342
73216960,3816,2,2021-06-10T14:05:32,50732
73336096,3825,2,2021-06-10T14:12:01,51121
73216960,3834,2,2021-06-10T14:18:32,51512
73216960,3843,2,2021-06-10T14:25:02,51902
73216960,3852,2,2021-06-10T14:31:31,52291
73216960,3861,2,2021-06-10T14:37:59,52679
73336096,3870,2,2021-06-10T14:44:27,53067
73694808,3879,2,2021-06-10T14:50:56,53456
73336096,3888,2,2021-06-10T14:57:24,53844
73455440,3897,2,2021-06-10T15:03:53,54233
73575024,3906,2,2021-06-10T15:10:24,54624
73455440,3915,2,2021-06-10T15:16:55,55015
73455440,3924,2,2021-06-10T15:23:24,55404
73455440,3933,2,2021-06-10T15:29:53,55793
73575024,3942,2,2021-06-10T15:36:21,56181
73575024,3951,2,2021-06-10T15:42:49,56569
73575024,3960,2,2021-06-10T15:49:16,56956
73575024,3969,2,2021-06-10T15:55:46,57346
73575024,3978,2,2021-06-10T16:02:13,57733
73694808,3987,2,2021-06-10T16:08:42,58122
73694808,3996,2,2021-06-10T16:15:09,58509
73814824,4005,2,2021-06-10T16:21:38,58898
73935056,4014,2,2021-06-10T16:28:06,59286
73694808,4023,2,2021-06-10T16:34:36,59676
73814824,4032,2,2021-06-10T16:41:05,60065
73935056,4041,2,2021-06-10T16:47:33,60453
73814824,4050,2,2021-06-10T16:54:00,60840
73814824,4059,2,2021-06-10T17:00:29,61229
73935056,4068,2,2021-06-10T17:06:57,61617
73935056,4077,2,2021-06-10T17:13:26,62006
74055504,4086,2,2021-06-10T17:19:54,62394
73935056,4095,2,2021-06-10T17:26:23,62783
73935056,4104,2,2021-06-10T17:32:52,63172
74055504,4113,2,2021-06-10T17:39:22,63562
74176176,4122,2,2021-06-10T17:45:51,63951
74176176,4131,2,2021-06-10T17:52:21,64341
74055504,4140,2,2021-06-10T17:58:51,64731
74176176,4149,2,2021-06-10T18:05:28,65128
74176176,4158,2,2021-06-10T18:11:56,65516
74297072,4167,2,2021-06-10T18:18:27,65907
8364521,4176,2,2021-06-10T18:24:57,66297
8313377,4185,2,2021-06-10T18:31:27,66687
10114576,4194,2,2021-06-10T19:09:34,68974
10303423,4203,2,2021-06-10T19:54:32,71672
10336846,4212,2,2021-06-10T20:39:33,74373
10433269,4221,2,2021-06-10T21:24:32,77072
10514638,4230,2,2021-06-10T22:09:32,79772
10585830,4239,2,2021-06-10T22:54:32,82472
10652289,4248,2,2021-06-10T23:39:32,85172
10695191,4257,2,2021-06-11T00:24:32,87872
10814079,4266,2,2021-06-11T01:09:34,90574
10839572,4275,2,2021-06-11T01:54:32,93272
10943192,4284,2,2021-06-11T02:39:32,95972
11022674,4293,2,2021-06-11T03:24:32,98672
11131071,4302,2,2021-06-11T04:09:32,101372
11172449,4311,2,2021-06-11T04:54:32,104072
11270574,4320,2,2021-06-11T05:39:32,106772
11327656,4329,2,2021-06-11T06:24:32,109472
11473660,4338,2,2021-06-11T07:09:32,112172
11571150,4347,2,2021-06-11T07:54:32,114872
11663007,4356,2,2021-06-11T08:39:32,117572
11725256,4365,2,2021-06-11T09:24:32,120272
11884516,4374,2,2021-06-11T10:09:33,122973
11966141,4383,2,2021-06-11T10:54:32,125672
12159086,4392,2,2021-06-11T11:39:32,128372
12280192,4401,2,2021-06-11T12:24:32,131072
12404154,4410,2,2021-06-11T13:09:33,133773
12595620,4419,2,2021-06-11T13:54:32,136472
12793948,4428,2,2021-06-11T14:39:32,139172
12861628,4437,2,2021-06-11T15:24:33,141873
13069524,4446,2,2021-06-11T16:09:32,144572
13232944,4455,2,2021-06-11T16:54:32,147272
13454264,4464,2,2021-06-11T17:39:32,149972
13784462,4473,2,2021-06-11T18:24:34,152674
15192238,4482,2,2021-06-11T22:03:09,165789
15556854,4491,2,2021-06-11T22:48:09,168489
15878490,4500,2,2021-06-11T23:33:09,171189
16181762,4509,2,2021-06-12T00:18:09,173889
16527803,4518,2,2021-06-12T01:03:09,176589
16987908,4527,2,2021-06-12T01:48:10,179290
17418228,4536,2,2021-06-12T02:33:09,181989
17776348,4545,2,2021-06-12T03:18:09,184689
18223064,4554,2,2021-06-12T04:03:09,187389
18929600,4563,2,2021-06-12T04:48:09,190089
19300088,4572,2,2021-06-12T05:33:09,192789
19812804,4581,2,2021-06-12T06:18:09,195489
20370606,4590,2,2021-06-12T07:03:09,198189
21121730,4599,2,2021-06-12T07:48:10,200890
21688656,4608,2,2021-06-12T08:33:10,203590
22305558,4617,2,2021-06-12T09:18:09,206289
22840230,4626,2,2021-06-12T10:03:10,208990
23650288,4635,2,2021-06-12T10:48:09,211689
24293500,4644,2,2021-06-12T11:33:11,214391
24900676,4653,2,2021-06-12T12:18:09,217089
25626428,4662,2,2021-06-12T13:03:09,219789
26517588,4671,2,2021-06-12T13:48:09,222489
27346918,4680,2,2021-06-12T14:33:09,225189
28065960,4689,2,2021-06-12T15:18:09,227889
28773500,4698,2,2021-06-12T16:03:11,230591
29623658,4707,2,2021-06-12T16:48:10,233290
30508294,4716,2,2021-06-12T17:33:10,235990
31557232,4725,2,2021-06-12T18:18:09,238689
32165708,4734,2,2021-06-12T19:03:09,241389
33476300,4743,2,2021-06-12T19:48:09,244089
34325120,4752,2,2021-06-12T20:33:09,246789
35251688,4761,2,2021-06-12T21:18:11,249491
36210776,4770,2,2021-06-12T22:03:09,252189
37097424,4779,2,2021-06-12T22:48:09,254889
38176236,4788,2,2021-06-12T23:33:09,257589
39238096,4797,2,2021-06-13T00:18:10,260290
40102740,4806,2,2021-06-13T01:03:09,262989
41051424,4815,2,2021-06-13T01:48:09,265689
42028160,4824,2,2021-06-13T02:33:09,268389
43033800,4833,2,2021-06-13T03:18:09,271089
43938120,4842,2,2021-06-13T04:03:10,273790
44798772,4851,2,2021-06-13T04:48:09,276489
45680080,4860,2,2021-06-13T05:33:09,279189
46582548,4869,2,2021-06-13T06:18:09,281889
47220004,4878,2,2021-06-13T07:03:09,284589
48305976,4887,2,2021-06-13T07:48:09,287289
49046664,4896,2,2021-06-13T08:33:10,289990
49801016,4905,2,2021-06-13T09:18:09,292689
50491816,4914,2,2021-06-13T10:03:09,295389
51194072,4923,2,2021-06-13T10:48:09,298089
51907976,4932,2,2021-06-13T11:33:09,300789
52552504,4941,2,2021-06-13T12:18:09,303489
53371528,4950,2,2021-06-13T13:03:09,306189
54121564,4959,2,2021-06-13T13:48:09,308889
54713532,4968,2,2021-06-13T14:33:09,311589
55399416,4977,2,2021-06-13T15:18:10,314290
56007848,4986,2,2021-06-13T16:03:10,316990
56447244,4995,2,2021-06-13T16:48:09,319689
57158696,5004,2,2021-06-13T17:33:09,322389
57699168,5013,2,2021-06-13T18:18:09,325089
58154116,5022,2,2021-06-13T19:03:09,327789
58798080,5031,2,2021-06-13T19:48:09,330489
59263140,5040,2,2021-06-13T20:33:10,333190
59826856,5049,2,2021-06-13T21:18:09,335889
60492408,5058,2,2021-06-13T22:03:09,338589
60876572,5067,2,2021-06-13T22:48:09,341289
61458124,5076,2,2021-06-13T23:33:09,343989
61849388,5085,2,2021-06-14T00:18:09,346689
62441692,5094,2,2021-06-14T01:03:09,349389
62840196,5103,2,2021-06-14T01:48:09,352089
63241628,5112,2,2021-06-14T02:33:11,354791
63747584,5121,2,2021-06-14T03:18:09,357489
64155696,5130,2,2021-06-14T04:03:09,360189
64566812,5139,2,2021-06-14T04:48:10,362890
65084960,5148,2,2021-06-14T05:33:10,365590
65502920,5157,2,2021-06-14T06:18:09,368289
65923952,5166,2,2021-06-14T07:03:09,370989
66241752,5175,2,2021-06-14T07:48:09,373689
66668224,5184,2,2021-06-14T08:33:10,376390
67097836,5193,2,2021-06-14T09:18:09,379089
67422120,5202,2,2021-06-14T10:03:09,381789
67857280,5211,2,2021-06-14T10:48:09,384489
68185752,5220,2,2021-06-14T11:33:09,387189
68405744,5229,2,2021-06-14T12:18:09,389889
68737240,5238,2,2021-06-14T13:03:09,392589
69293808,5247,2,2021-06-14T13:48:09,395289
69517872,5256,2,2021-06-14T14:33:09,397989
69742752,5265,2,2021-06-14T15:18:09,400689
70081640,5274,2,2021-06-14T16:03:09,403389
70308592,5283,2,2021-06-14T16:48:09,406089
70650592,5292,2,2021-06-14T17:33:09,408789
70994480,5301,2,2021-06-14T18:18:09,411489
71109536,5310,2,2021-06-14T19:03:09,414189
71455952,5319,2,2021-06-14T19:48:09,416889
71687968,5328,2,2021-06-14T20:33:09,419589
71920824,5337,2,2021-06-14T21:18:10,422290
71920824,5346,2,2021-06-14T22:03:09,424989
72271728,5355,2,2021-06-14T22:48:09,427689
72389120,5364,2,2021-06-14T23:33:10,430390
72624568,5373,2,2021-06-15T00:18:09,433089
73216960,5382,2,2021-06-15T01:03:09,435789
73216960,5391,2,2021-06-15T01:48:10,438490
73694808,5400,2,2021-06-15T02:33:10,441190
73935056,5409,2,2021-06-15T03:18:09,443889
74176176,5418,2,2021-06-15T04:03:09,446589
74539536,5427,2,2021-06-15T04:48:10,449290
74661096,5436,2,2021-06-15T05:33:09,451989
75027128,5445,2,2021-06-15T06:18:09,454689
75149584,5454,2,2021-06-15T07:03:09,457389
75395184,5463,2,2021-06-15T07:48:09,460089
75641680,5472,2,2021-06-15T08:33:09,462789
75765272,5481,2,2021-06-15T09:18:09,465489
76013128,5490,2,2021-06-15T10:03:09,468189
76261896,5499,2,2021-06-15T10:48:10,470890
76511584,5508,2,2021-06-15T11:33:09,473589
76511584,5517,2,2021-06-15T12:18:10,476290
76887832,5526,2,2021-06-15T13:03:09,478989
77139824,5535,2,2021-06-15T13:48:10,481690
77266168,5544,2,2021-06-15T14:33:09,484389
77266168,5553,2,2021-06-15T15:18:09,487089
77646584,5562,2,2021-06-15T16:03:09,489789
77773856,5571,2,2021-06-15T16:48:09,492489
77901368,5580,2,2021-06-15T17:33:09,495189
78285296,5589,2,2021-06-15T18:18:09,497889
78157088,5598,2,2021-06-15T19:03:10,500590
78413744,5607,2,2021-06-15T19:48:09,503289
78542424,5616,2,2021-06-15T20:33:09,505989
78800504,5625,2,2021-06-15T21:18:10,508690
78800504,5634,2,2021-06-15T22:03:09,511389
78929904,5643,2,2021-06-15T22:48:09,514089
79059536,5652,2,2021-06-15T23:33:10,516790
79319512,5661,2,2021-06-16T00:18:10,519490
79449864,5670,2,2021-06-16T01:03:09,522189
79711280,5679,2,2021-06-16T01:48:09,524889
79842344,5688,2,2021-06-16T02:33:09,527589
79842344,5697,2,2021-06-16T03:18:09,530289
80105216,5706,2,2021-06-16T04:03:10,532990
80105216,5715,2,2021-06-16T04:48:10,535690
80369040,5724,2,2021-06-16T05:33:09,538389
80369040,5733,2,2021-06-16T06:18:09,541089
80633832,5742,2,2021-06-16T07:03:10,543790
80766600,5751,2,2021-06-16T07:48:09,546489
80766600,5760,2,2021-06-16T08:33:09,549189
80899608,5769,2,2021-06-16T09:18:10,551890
81166368,5778,2,2021-06-16T10:03:09,554589
81032864,5787,2,2021-06-16T10:48:09,557289
81300112,5796,2,2021-06-16T11:33:09,559989
81434096,5805,2,2021-06-16T12:18:09,562689
81434096,5814,2,2021-06-16T13:03:09,565389
81568344,5823,2,2021-06-16T13:48:09,568089
81702816,5832,2,2021-06-16T14:33:09,570789
81702816,5841,2,2021-06-16T15:18:09,573489
81837544,5850,2,2021-06-16T16:03:10,576190
81972528,5859,2,2021-06-16T16:48:10,578890
82243232,5868,2,2021-06-16T17:33:09,581589
82107744,5877,2,2021-06-16T18:18:09,584289
82243232,5886,2,2021-06-16T19:03:09,586989
82514928,5895,2,2021-06-16T19:48:09,589689
82514928,5904,2,2021-06-16T20:33:10,592390
82651152,5913,2,2021-06-16T21:18:09,595089
82787632,5922,2,2021-06-16T22:03:09,597789
82651152,5931,2,2021-06-16T22:48:10,600490
82924352,5940,2,2021-06-16T23:33:09,603189
82787632,5949,2,2021-06-17T00:18:09,605889
82924352,5958,2,2021-06-17T01:03:09,608589
83061328,5967,2,2021-06-17T01:48:09,611289
83061328,5976,2,2021-06-17T02:33:09,613989
83198560,5985,2,2021-06-17T03:18:09,616689
83198560,5994,2,2021-06-17T04:03:09,619389
83473768,6003,2,2021-06-17T04:48:09,622089
83473768,6012,2,2021-06-17T05:33:09,624789
83473768,6021,2,2021-06-17T06:18:09,627489
83611760,6030,2,2021-06-17T07:03:09,630189
83473768,6039,2,2021-06-17T07:48:09,632889
83749992,6048,2,2021-06-17T08:33:09,635589
83749992,6057,2,2021-06-17T09:18:10,638290
83749992,6066,2,2021-06-17T10:03:10,640990
84027248,6075,2,2021-06-17T10:48:09,643689
83888496,6084,2,2021-06-17T11:33:09,646389
84027248,6093,2,2021-06-17T12:18:09,649089
84027248,6102,2,2021-06-17T13:03:09,651789
84027248,6111,2,2021-06-17T13:48:09,654489
84305512,6120,2,2021-06-17T14:33:09,657189
84166248,6129,2,2021-06-17T15:18:09,659889
84305512,6138,2,2021-06-17T16:03:09,662589
84305512,6147,2,2021-06-17T16:48:10,665290
84584792,6156,2,2021-06-17T17:33:10,667990
84584792,6165,2,2021-06-17T18:18:10,670690
84584792,6174,2,2021-06-17T19:03:09,673389
84584792,6183,2,2021-06-17T19:48:09,676089
84445024,6192,2,2021-06-17T20:33:09,678789
84584792,6201,2,2021-06-17T21:18:09,681489
84724824,6210,2,2021-06-17T22:03:09,684189
85005672,6219,2,2021-06-17T22:48:09,686889
84724824,6228,2,2021-06-17T23:33:09,689589
85005672,6237,2,2021-06-18T00:18:09,692289
84865120,6246,2,2021-06-18T01:03:09,694989
85005672,6255,2,2021-06-18T01:48:10,697690
85005672,6264,2,2021-06-18T02:33:09,700389
85005672,6273,2,2021-06-18T03:18:09,703089
85146472,6282,2,2021-06-18T04:03:10,705790
85146472,6291,2,2021-06-18T04:48:11,708491
85287536,6300,2,2021-06-18T05:33:10,711190
85428864,6309,2,2021-06-18T06:18:09,713889
85428864,6318,2,2021-06-18T07:03:10,716590
85428864,6327,2,2021-06-18T07:48:09,719289
85570448,6336,2,2021-06-18T08:33:09,721989
85428864,6345,2,2021-06-18T09:18:09,724689
85570448,6354,2,2021-06-18T10:03:09,727389
85428864,6363,2,2021-06-18T10:48:09,730089
85570448,6372,2,2021-06-18T11:33:09,732789
85570448,6381,2,2021-06-18T12:18:09,735489
85854384,6390,2,2021-06-18T13:03:09,738189
85712288,6399,2,2021-06-18T13:48:09,740889
85854384,6408,2,2021-06-18T14:33:09,743589
85854384,6417,2,2021-06-18T15:18:09,746289
85996744,6426,2,2021-06-18T16:03:10,748990
85854384,6435,2,2021-06-18T16:48:09,751689
85996744,6444,2,2021-06-18T17:33:09,754389
85996744,6453,2,2021-06-18T18:18:09,757089
85854384,6462,2,2021-06-18T19:03:09,759789
85996744,6471,2,2021-06-18T19:48:10,762490
0,6480,2,2021-06-18T20:43:09,765789
78929904,6489,2,2021-06-18T21:48:09,769689
79319512,6498,2,2021-06-18T22:33:09,772389
79319512,6507,2,2021-06-18T23:18:09,775089
79580448,6516,2,2021-06-19T00:03:09,777789
79711280,6525,2,2021-06-19T00:48:09,780489
79973664,6534,2,2021-06-19T01:33:09,783189
79973664,6543,2,2021-06-19T02:18:09,785889
80237000,6552,2,2021-06-19T03:03:10,788590
80369040,6561,2,2021-06-19T03:48:09,791289
80633832,6570,2,2021-06-19T04:33:09,793989
80766600,6579,2,2021-06-19T05:18:09,796689
80899608,6588,2,2021-06-19T06:03:09,799389
81032864,6597,2,2021-06-19T06:48:09,802089
81166368,6606,2,2021-06-19T07:33:09,804789
81300112,6615,2,2021-06-19T08:18:09,807489
81434096,6624,2,2021-06-19T09:03:09,810189
81702816,6633,2,2021-06-19T09:48:09,812889
81702816,6642,2,2021-06-19T10:33:10,815590
81972528,6651,2,2021-06-19T11:18:09,818289
81837544,6660,2,2021-06-19T12:03:09,820989
81972528,6669,2,2021-06-19T12:48:10,823690
81972528,6678,2,2021-06-19T13:33:10,826390
82243232,6687,2,2021-06-19T14:18:09,829089
82243232,6696,2,2021-06-19T15:03:09,831789
82378952,6705,2,2021-06-19T15:48:09,834489
82514928,6714,2,2021-06-19T16:33:09,837189
82651152,6723,2,2021-06-19T17:18:09,839889
82651152,6732,2,2021-06-19T18:03:11,842591
82787632,6741,2,2021-06-19T18:48:10,845290
82924352,6750,2,2021-06-19T19:33:10,847990
82924352,6759,2,2021-06-19T20:18:09,850689
83061328,6768,2,2021-06-19T21:03:10,853390
83198560,6777,2,2021-06-19T21:48:09,856089
83336040,6786,2,2021-06-19T22:33:09,858789
83336040,6795,2,2021-06-19T23:18:09,861489
83611760,6804,2,2021-06-20T00:03:09,864189
83611760,6813,2,2021-06-20T00:48:10,866890
83749992,6822,2,2021-06-20T01:33:10,869590
83888496,6831,2,2021-06-20T02:18:10,872290
84027248,6840,2,2021-06-20T03:03:10,874990
84027248,6849,2,2021-06-20T03:48:09,877689
84166248,6858,2,2021-06-20T04:33:10,880390
84305512,6867,2,2021-06-20T05:18:09,883089
84445024,6876,2,2021-06-20T06:03:10,885790
84305512,6885,2,2021-06-20T06:48:09,888489
84305512,6894,2,2021-06-20T07:33:10,891190
84445024,6903,2,2021-06-20T08:18:09,893889
84584792,6912,2,2021-06-20T09:03:10,896590
84584792,6921,2,2021-06-20T09:48:09,899289
84865120,6930,2,2021-06-20T10:33:09,901989
84724824,6939,2,2021-06-20T11:18:10,904690
84724824,6948,2,2021-06-20T12:03:09,907389
84865120,6957,2,2021-06-20T12:48:09,910089
85005672,6966,2,2021-06-20T13:33:09,912789
85005672,6975,2,2021-06-20T14:18:09,915489
85005672,6984,2,2021-06-20T15:03:09,918189
85146472,6993,2,2021-06-20T15:48:09,920889
85146472,7002,2,2021-06-20T16:33:09,923589
85146472,7011,2,2021-06-20T17:18:09,926289
85287536,7020,2,2021-06-20T18:03:10,928990
85287536,7029,2,2021-06-20T18:48:09,931689
85287536,7038,2,2021-06-20T19:33:09,934389
85570448,7047,2,2021-06-20T20:18:09,937089
85428864,7056,2,2021-06-20T21:03:09,939789
85570448,7065,2,2021-06-20T21:48:09,942489
85570448,7074,2,2021-06-20T22:33:11,945191
85570448,7083,2,2021-06-20T23:18:09,947889
85570448,7092,2,2021-06-21T00:03:09,950589
85712288,7101,2,2021-06-21T00:48:10,953290
85854384,7110,2,2021-06-21T01:33:09,955989
85712288,7119,2,2021-06-21T02:18:09,958689
85854384,7128,2,2021-06-21T03:03:09,961389
85854384,7137,2,2021-06-21T03:48:10,964090
85996744,7146,2,2021-06-21T04:33:09,966789
86139384,7155,2,2021-06-21T05:18:10,969490
85996744,7164,2,2021-06-21T06:03:09,972189
85996744,7173,2,2021-06-21T06:48:09,974889
86139384,7182,2,2021-06-21T07:33:09,977589
86139384,7191,2,2021-06-21T08:18:09,980289
86282280,7200,2,2021-06-21T09:03:09,982989
86139384,7209,2,2021-06-21T09:48:09,985689
86282280,7218,2,2021-06-21T10:33:09,988389
86425432,7227,2,2021-06-21T11:18:09,991089
86282280,7236,2,2021-06-21T12:03:09,993789
86425432,7245,2,2021-06-21T12:48:09,996489
86425432,7254,2,2021-06-21T13:33:09,999189
86282280,7263,2,2021-06-21T14:18:09,1001889
86425432,7272,2,2021-06-21T15:03:09,1004589
86425432,7281,2,2021-06-21T15:48:09,1007289
86425432,7290,2,2021-06-21T16:33:09,1009989
86425432,7299,2,2021-06-21T17:18:10,1012690
86568848,7308,2,2021-06-21T18:03:10,1015390
