diluicaototal,batch_id,id,timestamp,hour
901071,8730,1,2021-07-02T11:20:48,87.58666666666666
905311,8739,1,2021-07-02T12:05:48,88.33666666666666
910235,8748,1,2021-07-02T12:50:48,89.08666666666666
915678,8757,1,2021-07-02T13:35:48,89.83666666666666
921156,8766,1,2021-07-02T14:20:48,90.58666666666666
927330,8775,1,2021-07-02T15:05:48,91.33666666666666
932259,8784,1,2021-07-02T15:50:48,92.08666666666666
938003,8793,1,2021-07-02T16:35:48,92.83666666666666
942469,8802,1,2021-07-02T17:20:48,93.58666666666666
946877,8811,1,2021-07-02T18:05:48,94.33666666666666
951775,8820,1,2021-07-02T18:50:48,95.08666666666666
957192,8829,1,2021-07-02T19:35:48,95.83666666666666
961600,8838,1,2021-07-02T20:20:48,96.58666666666666
966526,8847,1,2021-07-02T21:05:48,97.33666666666666
969269,8856,1,2021-07-02T21:50:48,98.08666666666666
973154,8865,1,2021-07-02T22:35:48,98.83666666666666
976451,8874,1,2021-07-02T23:20:48,99.58666666666666
981404,8883,1,2021-07-03T00:05:48,100.33666666666666
985353,8892,1,2021-07-03T00:50:48,101.08666666666666
989788,8901,1,2021-07-03T01:35:48,101.83666666666666
994690,8910,1,2021-07-03T02:20:48,102.58666666666666
999420,8919,1,2021-07-03T03:05:48,103.33666666666666
1004245,8928,1,2021-07-03T03:50:48,104.08666666666666
1007506,8937,1,2021-07-03T04:35:48,104.83666666666666
1011970,8946,1,2021-07-03T05:20:48,105.58666666666666
1016273,8955,1,2021-07-03T06:05:48,106.33666666666666
1020544,8964,1,2021-07-03T06:50:48,107.08666666666666
1025332,8973,1,2021-07-03T07:35:48,107.83666666666666
1029115,8982,1,2021-07-03T08:20:48,108.58666666666666
1034532,8991,1,2021-07-03T09:05:48,109.33666666666666
1037769,9000,1,2021-07-03T09:50:48,110.08666666666666
1042066,9009,1,2021-07-03T10:35:48,110.83666666666666
1046335,9018,1,2021-07-03T11:20:48,111.58666666666666
1050412,9027,1,2021-07-03T12:05:48,112.33666666666666
1054359,9036,1,2021-07-03T12:50:48,113.08666666666666
1057616,9045,1,2021-07-03T13:35:48,113.83666666666666
1062082,9054,1,2021-07-03T14:20:48,114.58666666666666
1064524,9063,1,2021-07-03T15:05:48,115.33666666666666
1068332,9072,1,2021-07-03T15:50:48,116.08666666666666
1071297,9081,1,2021-07-03T16:35:48,116.83666666666666
1073964,9090,1,2021-07-03T17:20:48,117.58666666666666
1077578,9099,1,2021-07-03T18:05:48,118.33666666666666
1080375,9108,1,2021-07-03T18:50:48,119.08666666666666
1082947,9117,1,2021-07-03T19:35:48,119.83666666666666
1085911,9126,1,2021-07-03T20:20:48,120.58666666666666
1088054,9135,1,2021-07-03T21:05:48,121.33666666666666
1091177,9144,1,2021-07-03T21:50:48,122.08666666666666
1093129,9153,1,2021-07-03T22:35:48,122.83666666666666
1096221,9162,1,2021-07-03T23:20:48,123.58666666666666
1099447,9171,1,2021-07-04T00:05:48,124.33666666666666
1101174,9180,1,2021-07-04T00:50:48,125.08666666666666
1103812,9189,1,2021-07-04T01:35:48,125.83666666666666
1107074,9198,1,2021-07-04T02:20:48,126.58666666666666
1109683,9207,1,2021-07-04T03:05:48,127.33666666666666
1111901,9216,1,2021-07-04T03:50:48,128.08666666666667
1113988,9225,1,2021-07-04T04:35:48,128.83666666666667
1117247,9234,1,2021-07-04T05:20:48,129.58666666666667
1119106,9243,1,2021-07-04T06:05:48,130.33666666666667
1121743,9252,1,2021-07-04T06:50:48,131.08666666666667
1124353,9261,1,2021-07-04T07:35:48,131.83666666666667
1126307,9270,1,2021-07-04T08:20:48,132.58666666666667
1129047,9279,1,2021-07-04T09:05:48,133.33666666666667
1131326,9288,1,2021-07-04T09:50:48,134.08666666666667
1134420,9297,1,2021-07-04T10:35:48,134.83666666666667
1136954,9306,1,2021-07-04T11:20:48,135.58666666666667
1140769,9315,1,2021-07-04T12:05:48,136.33666666666667
1142986,9324,1,2021-07-04T12:50:48,137.08666666666667
1145755,9333,1,2021-07-04T13:35:48,137.83666666666667
1148911,9342,1,2021-07-04T14:20:48,138.58666666666667
1151454,9351,1,2021-07-04T15:05:48,139.33666666666667
1154059,9360,1,2021-07-04T15:50:48,140.08666666666667
1156339,9369,1,2021-07-04T16:35:48,140.83666666666667
1159791,9378,1,2021-07-04T17:20:48,141.58666666666667
1161518,9387,1,2021-07-04T18:05:48,142.33666666666667
1164315,9396,1,2021-07-04T18:50:48,143.08666666666667
1166755,9405,1,2021-07-04T19:35:48,143.83666666666667
1169686,9414,1,2021-07-04T20:20:48,144.58666666666667
1170922,9423,1,2021-07-04T21:05:48,145.33666666666667
1173069,9432,1,2021-07-04T21:50:48,146.08666666666667
1175327,9441,1,2021-07-04T22:35:48,146.83666666666667
1178292,9450,1,2021-07-04T23:20:48,147.58666666666667
1179692,9459,1,2021-07-05T00:05:48,148.33666666666667
1181805,9468,1,2021-07-05T00:50:48,149.08666666666667
1184709,9477,1,2021-07-05T01:35:48,149.83666666666667
1186272,9486,1,2021-07-05T02:20:48,150.58666666666667
1188254,9495,1,2021-07-05T03:05:48,151.33666666666667
1190240,9504,1,2021-07-05T03:50:48,152.08666666666667
1192426,9513,1,2021-07-05T04:35:48,152.83666666666667
1194379,9522,1,2021-07-05T05:20:48,153.58666666666667
1196362,9531,1,2021-07-05T06:05:48,154.33666666666667
1197693,9540,1,2021-07-05T06:50:48,155.08666666666667
1200004,9549,1,2021-07-05T07:35:48,155.83666666666667
1201077,9558,1,2021-07-05T08:20:48,156.58666666666667
1203551,9567,1,2021-07-05T09:05:48,157.33666666666667
1205863,9576,1,2021-07-05T09:50:48,158.08666666666667
1206742,9585,1,2021-07-05T10:35:48,158.83666666666667
1208729,9594,1,2021-07-05T11:20:48,159.58666666666667
1210322,9603,1,2021-07-05T12:05:48,160.33666666666667
1213096,9612,1,2021-07-05T12:50:48,161.08666666666667
1214659,9621,1,2021-07-05T13:35:48,161.83666666666667
1215343,9630,1,2021-07-05T14:20:48,162.58666666666667
1216869,9639,1,2021-07-05T15:05:48,163.33666666666667
1220131,9648,1,2021-07-05T15:50:48,164.08666666666667
1220520,9657,1,2021-07-05T16:35:48,164.83666666666667
1222765,9666,1,2021-07-05T17:20:48,165.58666666666667
1224389,9675,1,2021-07-05T18:05:48,166.33666666666667
1226312,9684,1,2021-07-05T18:50:48,167.08666666666667
1227548,9693,1,2021-07-05T19:35:48,167.83666666666667
1228847,9702,1,2021-07-05T20:20:48,168.58666666666667
1230797,9711,1,2021-07-05T21:05:48,169.33666666666667
1232358,9720,1,2021-07-05T21:50:48,170.08666666666667
1233301,9729,1,2021-07-05T22:35:48,170.83666666666667
1235252,9738,1,2021-07-05T23:20:48,171.58666666666667
1237448,9747,1,2021-07-06T00:05:48,172.33666666666667
1237544,9756,1,2021-07-06T00:50:48,173.08666666666667
1240343,9765,1,2021-07-06T01:35:48,173.83666666666667
1241774,9774,1,2021-07-06T02:20:48,174.58666666666667
1243499,9783,1,2021-07-06T03:05:48,175.33666666666667
1245971,9792,1,2021-07-06T03:50:48,176.08666666666667
1247502,9801,1,2021-07-06T04:35:48,176.83666666666667
1249065,9810,1,2021-07-06T05:20:48,177.58666666666667
1250987,9819,1,2021-07-06T06:05:48,178.33666666666667
1252945,9828,1,2021-07-06T06:50:48,179.08666666666667
1254899,9837,1,2021-07-06T07:35:48,179.83666666666667
1256425,9846,1,2021-07-06T08:20:48,180.58666666666667
1259357,9855,1,2021-07-06T09:05:48,181.33666666666667
1260920,9864,1,2021-07-06T09:50:48,182.08666666666667
1262353,9873,1,2021-07-06T10:35:48,182.83666666666667
1264243,9882,1,2021-07-06T11:20:48,183.58666666666667
1265120,9891,1,2021-07-06T12:05:48,184.33666666666667
1266745,9900,1,2021-07-06T12:50:48,185.08666666666667
1268112,9909,1,2021-07-06T13:35:48,185.83666666666667
1270003,9918,1,2021-07-06T14:20:48,186.58666666666667
1270424,9927,1,2021-07-06T15:05:48,187.33666666666667
1271204,9936,1,2021-07-06T15:50:48,188.08666666666667
1273187,9945,1,2021-07-06T16:35:48,188.83666666666667
1275408,9954,1,2021-07-06T17:20:48,189.58666666666667
1275408,9963,1,2021-07-06T18:05:48,190.33666666666667
40000,7686,2,2021-06-28T20:10:48,0.41999999999999815
40000,7695,2,2021-06-28T20:55:48,1.1699999999999982
40000,7704,2,2021-06-28T21:40:48,1.9199999999999982
40000,7713,2,2021-06-28T22:25:48,2.669999999999998
40000,7722,2,2021-06-28T23:10:48,3.419999999999998
40000,7731,2,2021-06-28T23:55:48,4.169999999999998
40000,7740,2,2021-06-29T00:40:48,4.919999999999998
40000,7749,2,2021-06-29T01:25:48,5.669999999999998
40000,7758,2,2021-06-29T02:10:48,6.419999999999998
40000,7767,2,2021-06-29T02:55:48,7.169999999999998
40000,7776,2,2021-06-29T03:40:48,7.919999999999998
40000,7785,2,2021-06-29T04:25:48,8.669999999999998
40000,7794,2,2021-06-29T05:10:48,9.419999999999998
40000,7803,2,2021-06-29T05:55:48,10.169999999999998
40000,7812,2,2021-06-29T06:40:48,10.919999999999998
40000,7821,2,2021-06-29T07:25:48,11.669999999999998
40000,7830,2,2021-06-29T08:10:48,12.419999999999998
40000,7839,2,2021-06-29T08:55:48,13.169999999999998
40000,7848,2,2021-06-29T09:40:48,13.919999999999998
40000,7857,2,2021-06-29T10:25:48,14.669999999999998
40000,7866,2,2021-06-29T11:10:48,15.419999999999998
40000,7875,2,2021-06-29T11:55:48,16.169999999999998
40000,7884,2,2021-06-29T12:40:48,16.919999999999998
40000,7893,2,2021-06-29T13:25:48,17.669999999999998
40000,7902,2,2021-06-29T14:10:48,18.419999999999998
40000,7911,2,2021-06-29T14:55:48,19.169999999999998
40000,7920,2,2021-06-29T15:40:48,19.919999999999998
40000,7929,2,2021-06-29T16:25:48,20.669999999999998
40000,7938,2,2021-06-29T17:10:48,21.419999999999998
40000,7947,2,2021-06-29T17:55:48,22.169999999999998
40000,7956,2,2021-06-29T18:40:48,22.919999999999998
40000,7965,2,2021-06-29T19:25:48,23.669999999999998
40000,7974,2,2021-06-29T20:10:48,24.419999999999998
40000,7983,2,2021-06-29T20:55:48,25.169999999999998
40000,7992,2,2021-06-29T21:40:48,25.919999999999998
40000,8001,2,2021-06-29T22:25:48,26.669999999999998
40000,8010,2,2021-06-29T23:10:48,27.419999999999998
40000,8019,2,2021-06-29T23:55:48,28.169999999999998
40000,8028,2,2021-06-30T00:40:48,28.919999999999998
40000,8037,2,2021-06-30T01:25:48,29.669999999999998
40000,8046,2,2021-06-30T02:10:48,30.419999999999998
40000,8055,2,2021-06-30T02:55:48,31.169999999999998
40000,8064,2,2021-06-30T03:40:48,31.919999999999998
40000,8073,2,2021-06-30T04:25:48,32.67
40000,8082,2,2021-06-30T05:10:48,33.42
40000,8091,2,2021-06-30T05:55:48,34.17
40000,8100,2,2021-06-30T06:40:48,34.92
40000,8109,2,2021-06-30T07:25:48,35.67
40000,8118,2,2021-06-30T08:10:48,36.42
40000,8127,2,2021-06-30T08:55:48,37.17
40000,8136,2,2021-06-30T09:40:48,37.92
40000,8145,2,2021-06-30T10:25:48,38.67
40000,8154,2,2021-06-30T11:10:48,39.42
40000,8163,2,2021-06-30T11:55:48,40.17
40000,8172,2,2021-06-30T12:40:48,40.92
40000,8181,2,2021-06-30T13:25:48,41.67
40000,8190,2,2021-06-30T14:10:48,42.42
70000,8199,2,2021-06-30T14:55:48,43.17
251022,8208,2,2021-06-30T15:50:48,44.08666666666666
251022,8217,2,2021-06-30T16:35:48,44.83666666666666
251022,8226,2,2021-06-30T17:20:48,45.58666666666666
251022,8235,2,2021-06-30T18:05:48,46.33666666666666
251022,8244,2,2021-06-30T18:50:48,47.08666666666666
251022,8253,2,2021-06-30T19:35:48,47.83666666666666
256582,8262,2,2021-06-30T20:20:48,48.58666666666666
262820,8271,2,2021-06-30T21:05:48,49.33666666666666
267749,8280,2,2021-06-30T21:50:48,50.08666666666666
274297,8289,2,2021-06-30T22:35:48,50.83666666666666
279712,8298,2,2021-06-30T23:20:48,51.58666666666666
286118,8307,2,2021-07-01T00:05:48,52.33666666666666
291867,8316,2,2021-07-01T00:50:48,53.08666666666666
299099,8325,2,2021-07-01T01:35:48,53.83666666666666
303566,8334,2,2021-07-01T02:20:48,54.58666666666666
311005,8343,2,2021-07-01T03:05:48,55.33666666666666
317578,8352,2,2021-07-01T03:50:48,56.08666666666666
324123,8361,2,2021-07-01T04:35:48,56.83666666666666
328884,8370,2,2021-07-01T05:20:48,57.58666666666666
334967,8379,2,2021-07-01T06:05:48,58.33666666666666
340743,8388,2,2021-07-01T06:50:48,59.08666666666666
347851,8397,2,2021-07-01T07:35:48,59.83666666666666
353581,8406,2,2021-07-01T08:20:48,60.58666666666666
358016,8415,2,2021-07-01T09:05:48,61.33666666666666
365241,8424,2,2021-07-01T09:50:48,62.08666666666666
369380,8433,2,2021-07-01T10:35:48,62.83666666666666
375471,8442,2,2021-07-01T11:20:48,63.58666666666666
381771,8451,2,2021-07-01T12:05:48,64.33666666666666
386370,8460,2,2021-07-01T12:50:48,65.08666666666666
392669,8469,2,2021-07-01T13:35:48,65.83666666666666
398288,8478,2,2021-07-01T14:20:48,66.58666666666666
403313,8487,2,2021-07-01T15:05:48,67.33666666666666
407122,8496,2,2021-07-01T15:50:48,68.08666666666666
411593,8505,2,2021-07-01T16:35:48,68.83666666666666
414330,8514,2,2021-07-01T17:20:48,69.58666666666666
418057,8523,2,2021-07-01T18:05:48,70.33666666666666
422107,8532,2,2021-07-01T18:50:48,71.08666666666666
426295,8541,2,2021-07-01T19:35:48,71.83666666666666
429724,8550,2,2021-07-01T20:20:48,72.58666666666666
434443,8559,2,2021-07-01T21:05:48,73.33666666666666
438682,8568,2,2021-07-01T21:50:48,74.08666666666666
441753,8577,2,2021-07-01T22:35:48,74.83666666666666
445992,8586,2,2021-07-01T23:20:48,75.58666666666666
450128,8595,2,2021-07-02T00:05:48,76.33666666666666
453849,8604,2,2021-07-02T00:50:48,77.08666666666666
458226,8613,2,2021-07-02T01:35:48,77.83666666666666
463019,8622,2,2021-07-02T02:20:48,78.58666666666666
467129,8631,2,2021-07-02T03:05:48,79.33666666666666
472851,8640,2,2021-07-02T03:50:48,80.08666666666666
475457,8649,2,2021-07-02T04:35:48,80.83666666666666
479154,8658,2,2021-07-02T05:20:48,81.58666666666666
483427,8667,2,2021-07-02T06:05:48,82.33666666666666
488548,8676,2,2021-07-02T06:50:48,83.08666666666666
491614,8685,2,2021-07-02T07:35:48,83.83666666666666
495989,8694,2,2021-07-02T08:20:48,84.58666666666666
500888,8703,2,2021-07-02T09:05:48,85.33666666666666
503626,8712,2,2021-07-02T09:50:48,86.08666666666666
507182,8721,2,2021-07-02T10:35:48,86.83666666666666
512342,8730,2,2021-07-02T11:20:48,87.58666666666666
514726,8739,2,2021-07-02T12:05:48,88.33666666666666
517002,8748,2,2021-07-02T12:50:48,89.08666666666666
520981,8757,2,2021-07-02T13:35:48,89.83666666666666
524406,8766,2,2021-07-02T14:20:48,90.58666666666666
527829,8775,2,2021-07-02T15:05:48,91.33666666666666
531695,8784,2,2021-07-02T15:50:48,92.08666666666666
535444,8793,2,2021-07-02T16:35:48,92.83666666666666
538440,8802,2,2021-07-02T17:20:48,93.58666666666666
541667,8811,2,2021-07-02T18:05:48,94.33666666666666
544677,8820,2,2021-07-02T18:50:48,95.08666666666666
547688,8829,2,2021-07-02T19:35:48,95.83666666666666
551250,8838,2,2021-07-02T20:20:48,96.58666666666666
553399,8847,2,2021-07-02T21:05:48,97.33666666666666
556261,8856,2,2021-07-02T21:50:48,98.08666666666666
559281,8865,2,2021-07-02T22:35:48,98.83666666666666
562156,8874,2,2021-07-02T23:20:48,99.58666666666666
565279,8883,2,2021-07-03T00:05:48,100.33666666666666
568375,8892,2,2021-07-03T00:50:48,101.08666666666666
571062,8901,2,2021-07-03T01:35:48,101.83666666666666
574242,8910,2,2021-07-03T02:20:48,102.58666666666666
578351,8919,2,2021-07-03T03:05:48,103.33666666666666
580793,8928,2,2021-07-03T03:50:48,104.08666666666666
583335,8937,2,2021-07-03T04:35:48,104.83666666666666
586757,8946,2,2021-07-03T05:20:48,105.58666666666666
589728,8955,2,2021-07-03T06:05:48,106.33666666666666
592247,8964,2,2021-07-03T06:50:48,107.08666666666666
594588,8973,2,2021-07-03T07:35:48,107.83666666666666
598180,8982,2,2021-07-03T08:20:48,108.58666666666666
600041,8991,2,2021-07-03T09:05:48,109.33666666666666
603270,9000,2,2021-07-03T09:50:48,110.08666666666666
606665,9009,2,2021-07-03T10:35:48,110.83666666666666
608586,9018,2,2021-07-03T11:20:48,111.58666666666666
611517,9027,2,2021-07-03T12:05:48,112.33666666666666
614095,9036,2,2021-07-03T12:50:48,113.08666666666666
616836,9045,2,2021-07-03T13:35:48,113.83666666666666
619713,9054,2,2021-07-03T14:20:48,114.58666666666666
621276,9063,2,2021-07-03T15:05:48,115.33666666666666
623684,9072,2,2021-07-03T15:50:48,116.08666666666666
626257,9081,2,2021-07-03T16:35:48,116.83666666666666
629158,9090,2,2021-07-03T17:20:48,117.58666666666666
632555,9099,2,2021-07-03T18:05:48,118.33666666666666
634119,9108,2,2021-07-03T18:50:48,119.08666666666666
636234,9117,2,2021-07-03T19:35:48,119.83666666666666
638351,9126,2,2021-07-03T20:20:48,120.58666666666666
640707,9135,2,2021-07-03T21:05:48,121.33666666666666
643085,9144,2,2021-07-03T21:50:48,122.08666666666666
645465,9153,2,2021-07-03T22:35:48,122.83666666666666
649055,9162,2,2021-07-03T23:20:48,123.58666666666666
650423,9171,2,2021-07-04T00:05:48,124.33666666666666
652998,9180,2,2021-07-04T00:50:48,125.08666666666666
654726,9189,2,2021-07-04T01:35:48,125.83666666666666
657464,9198,2,2021-07-04T02:20:48,126.58666666666666
659682,9207,2,2021-07-04T03:05:48,127.33666666666666
661351,9216,2,2021-07-04T03:50:48,128.08666666666667
664746,9225,2,2021-07-04T04:35:48,128.83666666666667
666471,9234,2,2021-07-04T05:20:48,129.58666666666667
668361,9243,2,2021-07-04T06:05:48,130.33666666666667
670475,9252,2,2021-07-04T06:50:48,131.08666666666667
673214,9261,2,2021-07-04T07:35:48,131.83666666666667
675952,9270,2,2021-07-04T08:20:48,132.58666666666667
677456,9279,2,2021-07-04T09:05:48,133.33666666666667
679507,9288,2,2021-07-04T09:50:48,134.08666666666667
681295,9297,2,2021-07-04T10:35:48,134.83666666666667
684062,9306,2,2021-07-04T11:20:48,135.58666666666667
686576,9315,2,2021-07-04T12:05:48,136.33666666666667
687946,9324,2,2021-07-04T12:50:48,137.08666666666667
690824,9333,2,2021-07-04T13:35:48,137.83666666666667
692028,9342,2,2021-07-04T14:20:48,138.58666666666667
694602,9351,2,2021-07-04T15:05:48,139.33666666666667
696956,9360,2,2021-07-04T15:50:48,140.08666666666667
698682,9369,2,2021-07-04T16:35:48,140.83666666666667
701095,9378,2,2021-07-04T17:20:48,141.58666666666667
703968,9387,2,2021-07-04T18:05:48,142.33666666666667
705532,9396,2,2021-07-04T18:50:48,143.08666666666667
708931,9405,2,2021-07-04T19:35:48,143.83666666666667
709190,9414,2,2021-07-04T20:20:48,144.58666666666667
711470,9423,2,2021-07-04T21:05:48,145.33666666666667
713358,9432,2,2021-07-04T21:50:48,146.08666666666667
715933,9441,2,2021-07-04T22:35:48,146.83666666666667
718312,9450,2,2021-07-04T23:20:48,147.58666666666667
720666,9459,2,2021-07-05T00:05:48,148.33666666666667
722586,9468,2,2021-07-05T00:50:48,149.08666666666667
724637,9477,2,2021-07-05T01:35:48,149.83666666666667
726528,9486,2,2021-07-05T02:20:48,150.58666666666667
728941,9495,2,2021-07-05T03:05:48,151.33666666666667
731165,9504,2,2021-07-05T03:50:48,152.08666666666667
732889,9513,2,2021-07-05T04:35:48,152.83666666666667
735300,9522,2,2021-07-05T05:20:48,153.58666666666667
736670,9531,2,2021-07-05T06:05:48,154.33666666666667
738817,9540,2,2021-07-05T06:50:48,155.08666666666667
741288,9549,2,2021-07-05T07:35:48,155.83666666666667
743310,9558,2,2021-07-05T08:20:48,156.58666666666667
745555,9567,2,2021-07-05T09:05:48,157.33666666666667
747443,9576,2,2021-07-05T09:50:48,158.08666666666667
749038,9585,2,2021-07-05T10:35:48,158.83666666666667
751253,9594,2,2021-07-05T11:20:48,159.58666666666667
752877,9603,2,2021-07-05T12:05:48,160.33666666666667
754636,9612,2,2021-07-05T12:50:48,161.08666666666667
756202,9621,2,2021-07-05T13:35:48,161.83666666666667
759102,9630,2,2021-07-05T14:20:48,162.58666666666667
761456,9639,2,2021-07-05T15:05:48,163.33666666666667
762171,9648,2,2021-07-05T15:50:48,164.08666666666667
765237,9657,2,2021-07-05T16:35:48,164.83666666666667
766114,9666,2,2021-07-05T17:20:48,165.58666666666667
768034,9675,2,2021-07-05T18:05:48,166.33666666666667
769953,9684,2,2021-07-05T18:50:48,167.08666666666667
771221,9693,2,2021-07-05T19:35:48,167.83666666666667
773141,9702,2,2021-07-05T20:20:48,168.58666666666667
775224,9711,2,2021-07-05T21:05:48,169.33666666666667
777504,9720,2,2021-07-05T21:50:48,170.08666666666667
